match_id,frame_pos,p1,p1_sets,p1_games,p1_points,p1_set1,p1_set2,p1_set3,p1_set4,p1_set5,p2,p2_sets,p2_games,p2_points,p2_set1,p2_set2,p2_set3,p2_set4,p2_set5,server,vid_second,point_duration,fps,threshold_pt,threshold_sets,breakpoint,gamepoint,setpoint,matchpoint,pt_won_by,ace,smash,double_fault,backhand_winner,forehand_winner,forehand_error,backhand_error,2nd_serve,error,drop_shot,winner,lob,rally_length,rally_1-4,rally_5-8,rally_9+,expected_ballhit_count,detected_ballhit_count,game_id,point_description,strokes_timestamps
3,258275,djokovic,2,3,40,7,1,7,-1,-1,federer,1,5,15,6,6,6,-1,-1,djokovic,10331,16,25,230,500,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,4,1,0,0,4,0,41,"1st serve down the T; backhand return down the middle (very deep); forehand down the middle; forehand crosscourt (net), unforced error.",[]
3,258675,djokovic,2,4,0,7,1,7,-1,-1,federer,1,5,0,6,6,6,-1,-1,federer,10347,123,25,230,500,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,11,0,0,1,11,14,42,"1st serve wide; forehand return down the middle (deep); forehand crosscourt; forehand down the line; backhand crosscourt; backhand down the middle; forehand crosscourt; forehand down the middle; backhand approach shot crosscourt; backhand crosscourt; backhand volley down the middle, winner. (11-shot rally)","[10352.942, 10353.499, 10354.614, 10355.914, 10451.394, 10452.138, 10453.252, 10454.552, 10455.853, 10456.781, 10458.453, 10459.939, 10460.497, 10461.24]"
3,261750,djokovic,2,4,0,7,1,7,-1,-1,federer,1,5,15,6,6,6,-1,-1,federer,10470,27,25,230,500,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2,42,"1st serve wide, service winner.","[10486.689, 10487.246]"
3,262425,djokovic,2,4,0,7,1,7,-1,-1,federer,1,5,30,6,6,6,-1,-1,federer,10497,27,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,3,4,42,"1st serve wide, fault (net). 2nd serve wide; forehand return down the middle (long), unforced error.","[10506.194, 10514.739, 10515.667, 10516.596]"
3,263100,djokovic,2,4,0,7,1,7,-1,-1,federer,1,5,40,6,6,6,-1,-1,federer,10524,302,25,230,500,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,3,2,42,"1st serve wide; backhand slice return down the middle; forehand swinging volley crosscourt, winner.","[10534.801, 10535.544]"
3,270650,djokovic,2,0,0,7,1,7,4,-1,federer,2,0,0,6,6,6,6,-1,djokovic,10826,25,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,6,0,1,0,6,4,43,"1st serve wide; forehand return down the line (very deep); backhand crosscourt; backhand slice crosscourt; backhand approach shot crosscourt; backhand crosscourt, forced error. (5-shot rally)","[10839.818, 10840.561, 10842.047, 10845.205]"
3,271275,djokovic,2,0,15,7,1,7,4,-1,federer,2,0,0,6,6,6,6,-1,djokovic,10851,25,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,5,5,43,"1st serve wide; backhand slice return down the middle (very deep); forehand inside-out; backhand down the middle; forehand crosscourt, winner. (5-shot rally)","[10866.01, 10866.567, 10869.354, 10870.282, 10871.769]"
3,271900,djokovic,2,0,30,7,1,7,4,-1,federer,2,0,0,6,6,6,6,-1,djokovic,10876,25,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,3,4,43,"1st serve wide; forehand return down the line (very deep); backhand down the middle, forced error.","[10892.945, 10893.502, 10894.617, 10895.174]"
3,272525,djokovic,2,0,30,7,1,7,4,-1,federer,2,0,15,6,6,6,6,-1,djokovic,10901,43,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,0,0,6,0,1,0,7,4,43,"1st serve down the T, fault (net). 2nd serve to body; backhand slice return down the middle (very deep); forehand inside-out; backhand crosscourt; backhand slice crosscourt; forehand drop shot approach shot inside-out (net), unforced error. (5-shot rally)","[10918.951, 10932.326, 10933.255, 10935.298]"
3,273600,djokovic,2,0,40,7,1,7,4,-1,federer,2,0,15,6,6,6,6,-1,djokovic,10944,84,25,230,500,0,1,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,2,1,0,0,3,5,43,"1st serve wide, fault (wide). 2nd serve wide; forehand return down the middle (net), unforced error.","[10970.407, 10981.367, 10982.11, 11026.878, 11027.621]"
3,275700,djokovic,2,1,0,7,1,7,4,-1,federer,2,0,0,6,6,6,6,-1,federer,11028,5,25,230,500,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,3,1,44,"1st serve wide; forehand return down the middle (shallow); forehand approach shot inside-out, winner.",[11029.293]
3,275825,djokovic,2,1,0,7,1,7,4,-1,federer,2,0,15,6,6,6,6,-1,federer,11033,45,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,44,"1st serve down the T, ace.","[11047.497, 11048.426, 11074.432]"
3,276850,djokovic,2,1,0,7,1,7,4,-1,federer,2,0,30,6,6,6,6,-1,federer,11078,1,25,230,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,44,"1st serve down the T, ace.",[]
3,276975,djokovic,2,1,0,7,1,7,4,-1,federer,2,0,40,6,6,6,6,-1,federer,11079,25,25,230,500,0,2,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,3,1,0,0,4,3,44,"1st serve down the T, fault (net). 2nd serve wide; backhand return crosscourt (shallow); backhand crosscourt, forced error.","[11088.922, 11097.281, 11098.21]"
3,277600,djokovic,2,1,15,7,1,7,4,-1,federer,2,0,40,6,6,6,6,-1,federer,11104,24,25,230,500,0,2,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,5,0,1,0,5,4,44,"1st serve down the T; backhand return crosscourt (deep); backhand slice crosscourt; backhand crosscourt; backhand down the line (net), unforced error. (4-shot rally)","[11116.971, 11117.529, 11120.686, 11121.987]"
3,278200,djokovic,2,1,30,7,1,7,4,-1,federer,2,0,40,6,6,6,6,-1,federer,11128,57,25,230,500,0,2,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,3,5,44,"1st serve wide, fault (wide). 2nd serve wide; backhand return down the middle, forced error.","[11140.563, 11150.408, 11151.337, 11183.473, 11184.03]"
3,279625,djokovic,2,1,0,7,1,7,4,-1,federer,2,1,0,6,6,6,6,-1,djokovic,11185,19,25,230,500,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,3,45,"1st serve wide, fault (long). 2nd serve to body, fault (long), double fault.","[11185.331, 11197.034, 11197.962]"
3,280100,djokovic,2,1,0,7,1,7,4,-1,federer,2,1,15,6,6,6,6,-1,djokovic,11204,36,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,12,0,0,1,12,12,45,"1st serve wide; backhand slice return crosscourt (deep); forehand inside-out; backhand slice crosscourt; forehand inside-out; backhand slice crosscourt; backhand crosscourt; backhand down the middle; backhand down the middle; forehand down the middle; backhand inside-out; forehand chip/slice down the line, forced error. (11-shot rally)","[11220.625, 11221.182, 11222.854, 11224.155, 11225.826, 11226.941, 11228.613, 11229.727, 11230.842, 11231.956, 11233.443, 11234.557]"
3,281000,djokovic,2,1,15,7,1,7,4,-1,federer,2,1,15,6,6,6,6,-1,djokovic,11240,28,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4,1,0,0,4,4,45,"1st serve down the T; backhand slice return down the middle (very deep); forehand inside-out; backhand slice down the middle (net), unforced error.","[11259.263, 11259.82, 11261.678, 11262.793]"
3,281700,djokovic,2,1,30,7,1,7,4,-1,federer,2,1,15,6,6,6,6,-1,djokovic,11268,68,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,11,0,0,1,12,13,45,"1st serve down the T, fault (long). 2nd serve down the T; forehand return down the middle (deep); backhand crosscourt; backhand down the middle; forehand crosscourt; forehand down the line; backhand crosscourt; backhand down the middle; forehand down the middle; forehand approach shot crosscourt; forehand crosscourt, forced error. (10-shot rally)","[11288.613, 11304.403, 11305.332, 11316.849, 11317.592, 11318.706, 11320.007, 11321.678, 11322.793, 11325.394, 11326.694, 11327.994, 11329.109]"
3,283400,djokovic,2,1,30,7,1,7,4,-1,federer,2,1,30,6,6,6,6,-1,djokovic,11336,32,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,1,45,"1st serve to body; backhand slice return, forced error.",[11362.174]
3,284200,djokovic,2,1,40,7,1,7,4,-1,federer,2,1,30,6,6,6,6,-1,djokovic,11368,44,25,230,500,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,2,0,8,0,1,0,9,10,45,"1st serve down the T, fault (net). 2nd serve to body; backhand return down the middle (deep); forehand inside-out; backhand crosscourt; backhand down the middle; forehand inside-out; backhand crosscourt; backhand down the line, winner. (8-shot rally)","[11386.508, 11398.397, 11399.14, 11400.44, 11401.741, 11402.855, 11403.97, 11405.084, 11406.756, 11407.499]"
3,285300,djokovic,2,1,40,7,1,7,4,-1,federer,2,1,40,6,6,6,6,-1,djokovic,11412,35,25,230,500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,45,"1st serve down the T, ace.","[11439.636, 11440.565]"
3,286175,djokovic,2,1,50,7,1,7,4,-1,federer,2,1,40,6,6,6,6,-1,djokovic,11447,113,25,230,500,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,45,"1st serve down the T; forehand return down the middle, forced error.","[11465.642, 11466.199]"
3,289000,djokovic,2,2,0,7,1,7,4,-1,federer,2,1,0,6,6,6,6,-1,federer,11560,8,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,2,2,46,"1st serve wide; forehand return crosscourt (shallow) (net cord), winner.","[11561.494, 11562.237]"
3,289200,djokovic,2,2,15,7,1,7,4,-1,federer,2,1,0,6,6,6,6,-1,federer,11568,20,25,230,500,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,3,2,46,"1st serve wide; backhand slice return down the middle; forehand swinging volley crosscourt, winner.","[11581.556, 11582.299]"
3,289700,djokovic,2,2,15,7,1,7,4,-1,federer,2,1,15,6,6,6,6,-1,federer,11588,31,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,7,0,1,0,7,7,46,"1st serve wide; forehand return down the middle (very deep); backhand down the middle; backhand crosscourt; forehand down the middle; forehand crosscourt; forehand crosscourt, forced error. (6-shot rally)","[11605.148, 11605.891, 11607.005, 11608.305, 11609.42, 11610.535, 11611.835]"
3,290475,djokovic,2,2,30,7,1,7,4,-1,federer,2,1,15,6,6,6,6,-1,federer,11619,41,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,7,0,1,0,7,7,46,"1st serve down the T; forehand return crosscourt (shallow); forehand crosscourt; forehand down the line; backhand slice crosscourt; backhand approach shot down the line; forehand crosscourt, forced error. (6-shot rally)","[11633.569, 11647.501, 11648.244, 11648.801, 11649.916, 11651.03, 11655.303]"
3,291500,djokovic,2,2,40,7,1,7,4,-1,federer,2,1,15,6,6,6,6,-1,federer,11660,41,25,230,500,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,3,5,46,"1st serve wide, fault (wide). 2nd serve to body; backhand return down the middle (long), unforced error.","[11681.681, 11684.838, 11690.783, 11691.526, 11692.64]"
3,292525,djokovic,2,2,40,7,1,7,4,-1,federer,2,1,30,6,6,6,6,-1,federer,11701,29,25,230,500,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,4,1,0,0,5,6,46,"1st serve wide, fault (long). 2nd serve to body; backhand return crosscourt (deep); forehand inside-out; backhand, forced error.","[11712.702, 11713.26, 11714.374, 11722.919, 11723.848, 11725.148]"
3,293250,djokovic,2,2,40,7,1,7,4,-1,federer,2,1,40,6,6,6,6,-1,federer,11730,29,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,3,1,0,0,3,3,46,"1st serve wide; forehand chip/slice return down the middle (very deep); forehand inside-out, forced error.","[11751.526, 11752.269, 11753.941]"
3,293975,djokovic,2,2,50,7,1,7,4,-1,federer,2,1,40,6,6,6,6,-1,federer,11759,20,25,230,500,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,46,"1st serve wide, ace.",[11774.003]
3,294475,djokovic,2,2,40,7,1,7,4,-1,federer,2,1,40,6,6,6,6,-1,federer,11779,24,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,2,3,46,"1st serve wide; forehand return crosscourt, forced error.","[11796.108, 11796.852, 11798.152]"
3,295075,djokovic,2,2,40,7,1,7,4,-1,federer,2,1,50,6,6,6,6,-1,federer,11803,52,25,230,500,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,3,4,46,"1st serve wide; backhand return down the middle (shallow); forehand crosscourt, winner.","[11818.4, 11819.328, 11820.629, 11853.508]"
3,296375,djokovic,2,2,0,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,djokovic,11855,27,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,10,0,0,1,11,7,47,"1st serve wide, fault (net). 2nd serve to body; backhand slice return down the middle (deep); backhand crosscourt; backhand down the middle; forehand crosscourt; forehand down the middle; backhand crosscourt; backhand slice crosscourt; backhand crosscourt; backhand down the middle, forced error. (9-shot rally)","[11865.583, 11866.511, 11869.112, 11870.412, 11871.713, 11873.199, 11877.285]"
3,297050,djokovic,2,2,15,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,djokovic,11882,30,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,2,47,"1st serve to body; backhand return, forced error.","[11901.991, 11902.735]"
3,297800,djokovic,2,2,30,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,djokovic,11912,18,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,47,"1st serve wide; forehand return crosscourt, forced error.","[11923.168, 11923.911]"
3,298250,djokovic,2,2,40,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,djokovic,11930,30,25,230,500,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,3,3,47,"1st serve wide, fault (net). 2nd serve wide; backhand return down the line (very deep), winner.","[11943.23, 11953.818, 11954.747]"
3,299000,djokovic,2,2,40,7,1,7,4,-1,federer,2,2,15,6,6,6,6,-1,djokovic,11960,44,25,230,500,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,0,5,3,47,"1st serve down the T; backhand return down the middle (very deep); backhand crosscourt; backhand slice down the line; forehand approach shot down the line (net), unforced error. (4-shot rally)","[11981.682, 11982.24, 11983.54]"
3,300100,djokovic,2,2,40,7,1,7,4,-1,federer,2,2,30,6,6,6,6,-1,djokovic,12004,23,25,230,500,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,0,5,5,47,"1st serve down the T; forehand return down the middle (shallow); backhand crosscourt; backhand down the middle; forehand inside-out (net), unforced error. (4-shot rally)","[12018.091, 12018.649, 12019.949, 12021.063, 12022.364]"
3,300675,djokovic,2,2,40,7,1,7,4,-1,federer,2,2,40,6,6,6,6,-1,djokovic,12027,35,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,0,2,2,47,"1st serve down the T; backhand slice return down the middle, forced error.","[12054.872, 12055.429]"
3,301550,djokovic,2,2,50,7,1,7,4,-1,federer,2,2,40,6,6,6,6,-1,djokovic,12062,115,25,230,500,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,8,0,1,0,8,8,47,"1st serve down the T; forehand return inside-out (deep); backhand crosscourt; backhand down the middle; forehand inside-out; backhand slice down the middle; forehand inside-out; backhand crosscourt (net), unforced error. (7-shot rally)","[12080.692, 12081.25, 12083.664, 12084.965, 12086.079, 12087.937, 12089.051, 12089.609]"
3,304425,djokovic,2,3,0,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,federer,12177,18,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,3,1,0,0,4,4,48,"1st serve down the T, fault (long). 2nd serve wide; forehand return down the middle (shallow); backhand down the middle (long), unforced error.","[12179.145, 12188.061, 12188.804, 12189.919]"
3,304875,djokovic,2,3,15,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,federer,12195,33,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,3,1,0,0,4,5,48,"1st serve down the T, fault (long). 2nd serve wide; backhand return crosscourt (shallow); backhand down the line (long), unforced error.","[12207.938, 12208.681, 12219.269, 12220.012, 12221.127]"
3,305700,djokovic,2,3,30,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,federer,12228,28,25,230,500,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,1,6,0,1,0,6,2,48,"1st serve wide; forehand chip/slice return down the middle (shallow); forehand at net inside-out; backhand lob down the middle; smash crosscourt; forehand lob down the middle, forced error. (5-shot rally)","[12248.247, 12250.662]"
3,306400,djokovic,2,3,30,7,1,7,4,-1,federer,2,2,15,6,6,6,6,-1,federer,12256,33,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,3,1,0,0,4,4,48,"1st serve down the T, fault (net). 2nd serve wide; backhand return crosscourt (deep); backhand down the middle (long), unforced error.","[12272.582, 12281.684, 12282.427, 12283.728]"
3,307225,djokovic,2,3,40,7,1,7,4,-1,federer,2,2,15,6,6,6,6,-1,federer,12289,35,25,230,500,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,3,3,48,"1st serve down the T, fault (long). 2nd serve to body; forehand return down the middle (net), unforced error.","[12305.461, 12314.935, 12315.864]"
3,308100,djokovic,2,3,40,7,1,7,4,-1,federer,2,2,30,6,6,6,6,-1,federer,12324,71,25,230,500,1,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,7,0,1,0,8,7,48,"1st serve down the T, fault (long). 2nd serve down the T; forehand return inside-out (very deep); backhand slice crosscourt; backhand down the middle; forehand approach shot inside-out; backhand crosscourt; backhand volley, forced error. (6-shot rally)","[12337.969, 12338.527, 12348.0, 12348.743, 12350.044, 12353.016, 12354.316]"
3,309875,djokovic,2,4,0,7,1,7,4,-1,federer,2,2,0,6,6,6,6,-1,djokovic,12395,18,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,7,0,1,0,7,7,49,"1st serve wide; forehand return down the middle (deep); backhand down the middle; backhand inside-out; forehand down the middle; backhand crosscourt; backhand down the middle, forced error. (6-shot rally)","[12400.942, 12401.685, 12402.799, 12404.1, 12405.4, 12406.515, 12407.629]"
3,310325,djokovic,2,4,0,7,1,7,4,-1,federer,2,2,15,6,6,6,6,-1,djokovic,12413,50,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,10,0,0,1,11,12,49,"1st serve down the T, fault (net). 2nd serve wide; backhand slice return crosscourt (shallow); backhand down the middle; backhand inside-out; forehand crosscourt; forehand crosscourt; forehand down the middle; backhand slice crosscourt; backhand crosscourt; backhand crosscourt (net), unforced error. (9-shot rally)","[12434.007, 12447.382, 12448.311, 12449.611, 12450.911, 12452.397, 12453.512, 12454.812, 12456.112, 12457.599, 12458.899, 12459.456]"
3,311575,djokovic,2,4,15,7,1,7,4,-1,federer,2,2,15,6,6,6,6,-1,djokovic,12463,34,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,3,3,49,"1st serve down the T; backhand slice return crosscourt (deep); backhand crosscourt (net), unforced error.","[12486.391, 12487.134, 12488.806]"
3,312425,djokovic,2,4,15,7,1,7,4,-1,federer,2,2,30,6,6,6,6,-1,djokovic,12497,32,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,6,0,1,0,6,5,49,"1st serve wide; backhand slice return crosscourt (deep); backhand crosscourt; backhand slice down the middle; forehand crosscourt; forehand down the line (long), unforced error. (5-shot rally)","[12517.785, 12518.528, 12520.2, 12521.314, 12524.472]"
3,313225,djokovic,2,4,30,7,1,7,4,-1,federer,2,2,30,6,6,6,6,-1,djokovic,12529,45,25,230,500,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,49,"1st serve wide, fault (wide). 2nd serve to body, fault (net), double fault.","[12554.751, 12569.426]"
3,314350,djokovic,2,4,30,7,1,7,4,-1,federer,2,2,40,6,6,6,6,-1,djokovic,12574,62,25,230,500,2,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,10,0,0,1,11,11,49,"1st serve wide, fault (long). 2nd serve to body; backhand slice return down the middle (deep); backhand crosscourt; backhand down the line; forehand crosscourt; forehand crosscourt; forehand down the line; backhand down the middle; forehand down the middle; forehand crosscourt (long), unforced error. (9-shot rally)","[12602.12, 12602.677, 12619.024, 12619.952, 12622.739, 12623.853, 12625.154, 12626.454, 12628.126, 12629.055, 12630.355]"
3,315900,djokovic,2,4,40,7,1,7,4,-1,federer,2,2,40,6,6,6,6,-1,djokovic,12636,71,25,230,500,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,20,0,0,1,21,16,49,"1st serve down the T, fault (net). 2nd serve wide; forehand return down the middle (deep); backhand crosscourt; backhand slice crosscourt; backhand down the middle; forehand inside-out; backhand crosscourt; backhand slice down the line; forehand down the middle; forehand crosscourt; forehand crosscourt; forehand down the middle; forehand crosscourt; forehand down the line; backhand crosscourt; backhand slice crosscourt; backhand crosscourt; forehand inside-out (net cord); backhand slice down the line; forehand approach shot down the line, winner. (20-shot rally)","[12662.12, 12677.352, 12678.095, 12679.396, 12681.067, 12682.368, 12683.668, 12684.968, 12687.94, 12689.241, 12690.355, 12691.47, 12693.142, 12694.256, 12695.557, 12699.458]"
3,317675,djokovic,2,4,40,7,1,7,4,-1,federer,2,2,50,6,6,6,6,-1,djokovic,12707,160,25,230,500,2,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,11,0,0,1,12,9,49,"1st serve to body, fault (long). 2nd serve down the T; forehand return inside-out (shallow); backhand crosscourt; backhand slice down the line; forehand down the middle; forehand inside-out; backhand crosscourt; backhand slice crosscourt; backhand down the middle; forehand crosscourt; forehand down the line (long), unforced error. (10-shot rally)","[12741.997, 12756.672, 12757.415, 12758.715, 12759.829, 12762.987, 12764.102, 12768.189, 12769.86]"
3,321675,djokovic,2,4,0,7,1,7,4,-1,federer,2,3,0,6,6,6,6,-1,federer,12867,61,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,1,0,20,0,0,1,21,15,50,"1st serve down the T, fault (net). 2nd serve wide; forehand return down the middle (deep); backhand crosscourt; backhand down the middle; forehand chip/slice inside-out; backhand crosscourt; backhand down the middle; forehand crosscourt; forehand down the middle; backhand crosscourt; backhand slice crosscourt; forehand inside-out; backhand slice crosscourt; backhand crosscourt; backhand down the middle; forehand crosscourt; forehand crosscourt; forehand down the middle; backhand drop shot inside-out; forehand approach shot down the line, winner. (20-shot rally)","[12874.815, 12882.802, 12883.545, 12885.589, 12888.932, 12890.233, 12891.533, 12892.648, 12893.948, 12896.92, 12899.892, 12901.007, 12902.493, 12903.607, 12904.908]"
3,323200,djokovic,2,4,15,7,1,7,4,-1,federer,2,3,0,6,6,6,6,-1,federer,12928,15,25,230,500,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,6,0,1,0,6,4,50,"1st serve wide; backhand return crosscourt (deep); forehand inside-in; forehand crosscourt; forehand drop shot approach shot down the line; backhand at net crosscourt, forced error. (5-shot rally)","[12932.029, 12932.772, 12933.886, 12935.372]"
3,323575,djokovic,2,4,15,7,1,7,4,-1,federer,2,3,15,6,6,6,6,-1,federer,12943,34,25,230,500,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,4,1,0,0,4,2,50,"1st serve down the T; backhand slice return down the middle (deep); forehand drop shot approach shot inside-out; backhand down the line, winner. (4-shot rally)","[12962.122, 12962.679]"
3,324425,djokovic,2,4,30,7,1,7,4,-1,federer,2,3,15,6,6,6,6,-1,federer,12977,37,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,1,12,11,50,"1st serve down the T; forehand chip/slice return down the middle (very deep); forehand inside-out; backhand crosscourt; backhand down the middle; backhand crosscourt; backhand slice crosscourt; backhand crosscourt; backhand down the middle; backhand down the middle; forehand down the middle; forehand crosscourt (net), unforced error. (11-shot rally)","[12991.843, 12992.586, 12994.258, 12995.558, 12996.673, 12997.973, 13000.945, 13002.06, 13003.36, 13004.661, 13006.89]"
3,325350,djokovic,2,4,30,7,1,7,4,-1,federer,2,3,30,6,6,6,6,-1,federer,13014,26,25,230,500,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,2,2,50,"1st serve wide; forehand chip/slice return down the middle, forced error.","[13033.453, 13034.382]"
3,326000,djokovic,2,4,30,7,1,7,4,-1,federer,2,3,40,6,6,6,6,-1,federer,13040,59,25,230,500,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,50,"1st serve down the T, ace.",[13056.859]
3,327475,djokovic,2,4,0,7,1,7,4,-1,federer,2,4,0,6,6,6,6,-1,djokovic,13099,18,25,230,500,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,8,0,1,0,8,5,51,"1st serve down the T; backhand slice return crosscourt (shallow); backhand crosscourt; backhand down the middle; forehand crosscourt; forehand down the line; backhand crosscourt; backhand drop shot down the line, winner. (8-shot rally)","[13103.671, 13104.228, 13107.014, 13109.615, 13110.915]"
3,327925,djokovic,2,4,0,7,1,7,4,-1,federer,2,4,15,6,6,6,6,-1,djokovic,13117,35,25,230,500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,3,3,51,"1st serve wide; backhand slice return down the middle (deep); forehand crosscourt, winner.","[13145.466, 13146.024, 13147.881]"
3,328800,djokovic,2,4,15,7,1,7,4,-1,federer,2,4,15,6,6,6,6,-1,djokovic,13152,53,25,230,500,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,2,1,0,0,3,4,51,"1st serve to body, fault (long). 2nd serve to body; backhand return inside-in (wide), unforced error.","[13174.817, 13175.56, 13190.792, 13191.721]"
3,330125,djokovic,2,4,30,7,1,7,4,-1,federer,2,4,15,6,6,6,6,-1,djokovic,13205,22,25,230,500,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,51,"1st serve down the T; forehand return down the middle, forced error.","[13220.885, 13221.628]"
3,330675,djokovic,2,4,40,7,1,7,4,-1,federer,2,4,15,6,6,6,6,-1,djokovic,13227,42,25,230,500,0,1,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,7,0,1,0,7,6,51,"1st serve down the T; backhand return down the middle (deep); forehand crosscourt; forehand down the middle; forehand inside-out; backhand drop shot approach shot down the line; forehand at net, forced error. (6-shot rally)","[13243.362, 13244.291, 13256.737, 13257.294, 13258.966, 13259.894]"
3,331725,djokovic,2,4,40,7,1,7,4,-1,federer,2,4,30,6,6,6,6,-1,djokovic,13269,140,25,230,500,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,2,3,51,"1st serve to body; forehand return down the middle, forced error.","[13301.133, 13318.409, 13318.966]"
